angle,v0,r,ymax,age,batchId,fitness,iteration,accepted,conv_objective,ConstraintEvaluation_impConstr1
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,52.0,325.911843933,51.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,52.0,325.911843933,51.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,52.0,325.911843933,51.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,52.0,325.911843933,51.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,52.0,1969.14702627,51.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,52.0,1969.14702627,51.0,accepted,0.0,28.0982963967
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,52.0,325.911843933,51.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
74.1244744857,118.159733091,749.701079081,659.029835845,1.0,52.0,324.216485314,51.0,accepted,0.0,-409.029835845
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,52.0,1969.14702627,51.0,accepted,0.0,28.0982963967
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,52.0,325.911843933,51.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,52.0,1969.14702627,51.0,accepted,0.0,28.0982963967
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,52.0,1969.14702627,51.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,52.0,1969.14702627,51.0,accepted,0.0,28.0982963967
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.159733091,888.46614014,634.58827024,1.0,52.0,348.658050919,51.0,accepted,0.0,-384.58827024
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,52.0,325.911843933,51.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
70.7090979222,118.159733091,888.46614014,634.58827024,1.0,52.0,348.658050919,51.0,accepted,0.0,-384.58827024
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.159733091,888.46614014,634.58827024,1.0,52.0,348.658050919,51.0,accepted,0.0,-384.58827024
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.159733091,888.46614014,634.58827024,1.0,52.0,348.658050919,51.0,accepted,0.0,-384.58827024
70.7090979222,118.159733091,888.46614014,634.58827024,1.0,52.0,348.658050919,51.0,accepted,0.0,-384.58827024
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,52.0,325.911843933,51.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,52.0,1896.49282684,51.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,52.0,350.290533448,51.0,accepted,0.0,-382.955787711
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,52.0,338.681152252,51.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,52.0,325.911843933,51.0,accepted,0.0,-407.334477226
25.580173568,160.483915175,2047.01463967,244.97357062,1.0,53.0,2047.01463967,52.0,accepted,0.0,5.02642938049
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
25.580173568,157.495460682,1971.487415,235.934957242,1.0,53.0,1971.487415,52.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,1.0,53.0,1971.487415,52.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,1.0,53.0,1971.487415,52.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,1.0,53.0,1971.487415,52.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,1.0,53.0,1971.487415,52.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,1.0,53.0,1971.487415,52.0,accepted,0.0,14.0650427584
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,53.0,1969.14702627,52.0,accepted,0.0,28.0982963967
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,53.0,338.681152252,52.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,53.0,1969.14702627,52.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,53.0,1969.14702627,52.0,accepted,0.0,28.0982963967
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
70.7090979222,116.855828712,868.96570768,620.660057172,1.0,53.0,362.586263987,52.0,accepted,0.0,-370.660057172
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,53.0,338.681152252,52.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,53.0,1896.49282684,52.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,53.0,325.911843933,52.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,53.0,338.681152252,52.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,53.0,338.681152252,52.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,53.0,350.290533448,52.0,accepted,0.0,-382.955787711
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,53.0,338.681152252,52.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,54.0,1896.49282684,53.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,54.0,1896.49282684,53.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,54.0,338.681152252,53.0,accepted,0.0,-394.565168907
74.1244744857,118.159733091,749.701079081,659.029835845,1.0,54.0,324.216485314,53.0,accepted,0.0,-409.029835845
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,54.0,1896.49282684,53.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,54.0,1896.49282684,53.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,54.0,1969.14702627,53.0,accepted,0.0,28.0982963967
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,54.0,1969.14702627,53.0,accepted,0.0,28.0982963967
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
70.7090979222,118.159733091,888.46614014,634.58827024,1.0,54.0,348.658050919,53.0,accepted,0.0,-384.58827024
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
74.1244744857,118.159733091,749.701079081,659.029835845,1.0,54.0,324.216485314,53.0,accepted,0.0,-409.029835845
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.159733091,888.46614014,634.58827024,1.0,54.0,348.658050919,53.0,accepted,0.0,-384.58827024
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
74.1244744857,118.159733091,749.701079081,659.029835845,1.0,54.0,324.216485314,53.0,accepted,0.0,-409.029835845
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
70.7090979222,118.159733091,888.46614014,634.58827024,1.0,54.0,348.658050919,53.0,accepted,0.0,-384.58827024
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,54.0,350.290533448,53.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,54.0,325.911843933,53.0,accepted,0.0,-407.334477226
25.580173568,157.495460682,1971.487415,235.934957242,2.0,55.0,1971.487415,54.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,2.0,55.0,1971.487415,54.0,accepted,0.0,14.0650427584
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,55.0,340.437990862,54.0,accepted,0.0,-407.334477226
25.580173568,157.495460682,1971.487415,235.934957242,2.0,55.0,1971.487415,54.0,accepted,0.0,14.0650427584
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,55.0,364.816680377,54.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,55.0,340.437990862,54.0,accepted,0.0,-407.334477226
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,55.0,340.437990862,54.0,accepted,0.0,-407.334477226
25.580173568,157.495460682,1971.487415,235.934957242,2.0,55.0,1971.487415,54.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,2.0,55.0,1971.487415,54.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,2.0,55.0,1971.487415,54.0,accepted,0.0,14.0650427584
25.580173568,157.495460682,1971.487415,235.934957242,2.0,55.0,1971.487415,54.0,accepted,0.0,14.0650427584
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,55.0,364.816680377,54.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,55.0,340.437990862,54.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,55.0,364.816680377,54.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,55.0,364.816680377,54.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,55.0,340.437990862,54.0,accepted,0.0,-407.334477226
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,55.0,340.437990862,54.0,accepted,0.0,-407.334477226
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,55.0,340.437990862,54.0,accepted,0.0,-407.334477226
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,55.0,364.816680377,54.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,55.0,364.816680377,54.0,accepted,0.0,-382.955787711
